vehicle_id,vehicle_key,vehicle_label,item_uid,item_type,x,y,z,dx,dy,dz,orientation_code,layer_id,support_id,support_area_ratio,block_id,category,unit_weight,pattern_id,pattern_source
1,vehicle_1,车型1,V01_G1_037,G1,240,120,0,60,30,40,O2,1,floor,1.0,V01_block_10,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_038,G1,240,150,0,60,30,40,O2,1,floor,1.0,V01_block_10,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_039,G1,300,120,0,60,30,40,O2,1,floor,1.0,V01_block_10,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_040,G1,300,150,0,60,30,40,O2,1,floor,1.0,V01_block_10,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_041,G1,360,120,0,60,30,40,O2,1,floor,1.0,V01_block_11,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_042,G1,360,150,0,60,30,40,O2,1,floor,1.0,V01_block_11,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_043,G1,0,180,0,60,30,40,O2,1,floor,1.0,V01_block_12,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_044,G1,60,180,0,60,30,40,O2,1,floor,1.0,V01_block_12,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_045,G1,120,180,0,60,30,40,O2,1,floor,1.0,V01_block_13,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_046,G1,180,180,0,60,30,40,O2,1,floor,1.0,V01_block_13,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_047,G1,240,180,0,60,30,40,O2,1,floor,1.0,V01_block_14,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_048,G1,300,180,0,60,30,40,O2,1,floor,1.0,V01_block_14,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G1_049,G1,360,180,0,60,30,40,O2,1,floor,1.0,V01_block_15,standard,12,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_001,G2,0,0,40,35,25,50,O4,2,V01_block_1,1.0,V01_block_16,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_002,G2,0,25,40,35,25,50,O4,2,V01_block_1,1.0,V01_block_16,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_003,G2,35,0,40,35,25,50,O4,2,V01_block_1,1.0,V01_block_16,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_004,G2,35,25,40,35,25,50,O4,2,V01_block_1,1.0,V01_block_16,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_005,G2,70,0,40,35,25,50,O4,2,V01_block_1|V01_block_2,1.0,V01_block_17,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_006,G2,70,25,40,35,25,50,O4,2,V01_block_1|V01_block_2,1.0,V01_block_17,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_007,G2,105,0,40,35,25,50,O4,2,V01_block_1|V01_block_2,1.0,V01_block_17,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_008,G2,105,25,40,35,25,50,O4,2,V01_block_1|V01_block_2,1.0,V01_block_17,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_009,G2,140,0,40,35,25,50,O4,2,V01_block_2,1.0,V01_block_18,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_010,G2,140,25,40,35,25,50,O4,2,V01_block_2,1.0,V01_block_18,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_011,G2,175,0,40,35,25,50,O4,2,V01_block_2,1.0,V01_block_18,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_012,G2,175,25,40,35,25,50,O4,2,V01_block_2,1.0,V01_block_18,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_013,G2,210,0,40,35,25,50,O4,2,V01_block_2|V01_block_3,1.0,V01_block_19,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_014,G2,210,25,40,35,25,50,O4,2,V01_block_2|V01_block_3,1.0,V01_block_19,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_015,G2,245,0,40,35,25,50,O4,2,V01_block_2|V01_block_3,1.0,V01_block_19,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_016,G2,245,25,40,35,25,50,O4,2,V01_block_2|V01_block_3,1.0,V01_block_19,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_017,G2,280,0,40,35,25,50,O4,2,V01_block_3,1.0,V01_block_20,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_018,G2,280,25,40,35,25,50,O4,2,V01_block_3,1.0,V01_block_20,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_019,G2,315,0,40,35,25,50,O4,2,V01_block_3,1.0,V01_block_20,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_020,G2,315,25,40,35,25,50,O4,2,V01_block_3,1.0,V01_block_20,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_021,G2,350,0,40,35,25,50,O4,2,V01_block_3|V01_block_4,1.0,V01_block_21,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_022,G2,350,25,40,35,25,50,O4,2,V01_block_3|V01_block_4,1.0,V01_block_21,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_023,G2,385,0,40,35,25,50,O4,2,V01_block_3|V01_block_4,1.0,V01_block_21,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_024,G2,385,25,40,35,25,50,O4,2,V01_block_3|V01_block_4,1.0,V01_block_21,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_025,G2,0,50,40,35,25,50,O4,2,V01_block_1|V01_block_5,1.0,V01_block_22,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_026,G2,0,75,40,35,25,50,O4,2,V01_block_1|V01_block_5,1.0,V01_block_22,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_027,G2,35,50,40,35,25,50,O4,2,V01_block_1|V01_block_5,1.0,V01_block_22,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_028,G2,35,75,40,35,25,50,O4,2,V01_block_1|V01_block_5,1.0,V01_block_22,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_029,G2,70,50,40,35,25,50,O4,2,V01_block_1|V01_block_2|V01_block_5|V01_block_6,1.0,V01_block_23,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_030,G2,70,75,40,35,25,50,O4,2,V01_block_1|V01_block_2|V01_block_5|V01_block_6,1.0,V01_block_23,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_031,G2,105,50,40,35,25,50,O4,2,V01_block_1|V01_block_2|V01_block_5|V01_block_6,1.0,V01_block_23,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_032,G2,105,75,40,35,25,50,O4,2,V01_block_1|V01_block_2|V01_block_5|V01_block_6,1.0,V01_block_23,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_033,G2,140,50,40,35,25,50,O4,2,V01_block_2|V01_block_6,1.0,V01_block_24,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_034,G2,140,75,40,35,25,50,O4,2,V01_block_2|V01_block_6,1.0,V01_block_24,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_035,G2,175,50,40,35,25,50,O4,2,V01_block_2|V01_block_6,1.0,V01_block_24,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_036,G2,175,75,40,35,25,50,O4,2,V01_block_2|V01_block_6,1.0,V01_block_24,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_037,G2,210,50,40,35,25,50,O4,2,V01_block_2|V01_block_3|V01_block_6|V01_block_7,1.0,V01_block_25,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_038,G2,210,75,40,35,25,50,O4,2,V01_block_2|V01_block_3|V01_block_6|V01_block_7,1.0,V01_block_25,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_039,G2,245,50,40,35,25,50,O4,2,V01_block_2|V01_block_3|V01_block_6|V01_block_7,1.0,V01_block_25,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_040,G2,245,75,40,35,25,50,O4,2,V01_block_2|V01_block_3|V01_block_6|V01_block_7,1.0,V01_block_25,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_041,G2,280,50,40,35,25,50,O4,2,V01_block_3|V01_block_7,1.0,V01_block_26,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_042,G2,280,75,40,35,25,50,O4,2,V01_block_3|V01_block_7,1.0,V01_block_26,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_043,G2,315,50,40,35,25,50,O4,2,V01_block_3|V01_block_7,1.0,V01_block_26,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_044,G2,315,75,40,35,25,50,O4,2,V01_block_3|V01_block_7,1.0,V01_block_26,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_045,G2,350,50,40,35,25,50,O4,2,V01_block_3|V01_block_4|V01_block_7,1.0,V01_block_27,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_046,G2,350,75,40,35,25,50,O4,2,V01_block_3|V01_block_4|V01_block_7,1.0,V01_block_27,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_047,G2,385,50,40,35,25,50,O4,2,V01_block_3|V01_block_4|V01_block_7,1.0,V01_block_27,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_048,G2,385,75,40,35,25,50,O4,2,V01_block_3|V01_block_4|V01_block_7,1.0,V01_block_27,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_049,G2,0,100,40,35,25,50,O4,2,V01_block_5|V01_block_8,1.0,V01_block_28,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_050,G2,0,125,40,35,25,50,O4,2,V01_block_5|V01_block_8,1.0,V01_block_28,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_051,G2,35,100,40,35,25,50,O4,2,V01_block_5|V01_block_8,1.0,V01_block_28,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_052,G2,35,125,40,35,25,50,O4,2,V01_block_5|V01_block_8,1.0,V01_block_28,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_053,G2,70,100,40,35,25,50,O4,2,V01_block_5|V01_block_6|V01_block_8|V01_block_9,1.0,V01_block_29,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_054,G2,70,125,40,35,25,50,O4,2,V01_block_5|V01_block_6|V01_block_8|V01_block_9,1.0,V01_block_29,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_055,G2,105,100,40,35,25,50,O4,2,V01_block_5|V01_block_6|V01_block_8|V01_block_9,1.0,V01_block_29,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_056,G2,105,125,40,35,25,50,O4,2,V01_block_5|V01_block_6|V01_block_8|V01_block_9,1.0,V01_block_29,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_057,G2,140,100,40,35,25,50,O4,2,V01_block_6|V01_block_9,1.0,V01_block_30,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_058,G2,140,125,40,35,25,50,O4,2,V01_block_6|V01_block_9,1.0,V01_block_30,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_059,G2,175,100,40,35,25,50,O4,2,V01_block_6|V01_block_9,1.0,V01_block_30,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_060,G2,175,125,40,35,25,50,O4,2,V01_block_6|V01_block_9,1.0,V01_block_30,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_061,G2,210,100,40,35,25,50,O4,2,V01_block_6|V01_block_7|V01_block_9|V01_block_10,1.0,V01_block_31,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_062,G2,210,125,40,35,25,50,O4,2,V01_block_6|V01_block_7|V01_block_9|V01_block_10,1.0,V01_block_31,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_063,G2,245,100,40,35,25,50,O4,2,V01_block_6|V01_block_7|V01_block_9|V01_block_10,1.0,V01_block_31,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_064,G2,245,125,40,35,25,50,O4,2,V01_block_6|V01_block_7|V01_block_9|V01_block_10,1.0,V01_block_31,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_065,G2,280,100,40,35,25,50,O4,2,V01_block_7|V01_block_10,1.0,V01_block_32,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_066,G2,280,125,40,35,25,50,O4,2,V01_block_7|V01_block_10,1.0,V01_block_32,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_067,G2,315,100,40,35,25,50,O4,2,V01_block_7|V01_block_10,1.0,V01_block_32,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_068,G2,315,125,40,35,25,50,O4,2,V01_block_7|V01_block_10,1.0,V01_block_32,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_069,G2,350,100,40,35,25,50,O4,2,V01_block_4|V01_block_7|V01_block_10|V01_block_11,1.0,V01_block_33,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_070,G2,350,125,40,35,25,50,O4,2,V01_block_4|V01_block_7|V01_block_10|V01_block_11,1.0,V01_block_33,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_071,G2,385,100,40,35,25,50,O4,2,V01_block_4|V01_block_7|V01_block_10|V01_block_11,1.0,V01_block_33,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_072,G2,385,125,40,35,25,50,O4,2,V01_block_4|V01_block_7|V01_block_10|V01_block_11,1.0,V01_block_33,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_073,G2,0,150,40,35,25,50,O4,2,V01_block_8|V01_block_12,1.0,V01_block_34,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_074,G2,0,175,40,35,25,50,O4,2,V01_block_8|V01_block_12,1.0,V01_block_34,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_075,G2,35,150,40,35,25,50,O4,2,V01_block_8|V01_block_12,1.0,V01_block_34,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_076,G2,35,175,40,35,25,50,O4,2,V01_block_8|V01_block_12,1.0,V01_block_34,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_077,G2,70,150,40,35,25,50,O4,2,V01_block_8|V01_block_9|V01_block_12|V01_block_13,1.0,V01_block_35,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_078,G2,70,175,40,35,25,50,O4,2,V01_block_8|V01_block_9|V01_block_12|V01_block_13,1.0,V01_block_35,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_079,G2,105,150,40,35,25,50,O4,2,V01_block_8|V01_block_9|V01_block_12|V01_block_13,1.0,V01_block_35,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_080,G2,105,175,40,35,25,50,O4,2,V01_block_8|V01_block_9|V01_block_12|V01_block_13,1.0,V01_block_35,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_081,G2,140,150,40,35,25,50,O4,2,V01_block_9|V01_block_13,1.0,V01_block_36,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_082,G2,140,175,40,35,25,50,O4,2,V01_block_9|V01_block_13,1.0,V01_block_36,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_083,G2,175,150,40,35,25,50,O4,2,V01_block_9|V01_block_13,1.0,V01_block_36,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_084,G2,175,175,40,35,25,50,O4,2,V01_block_9|V01_block_13,1.0,V01_block_36,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_085,G2,210,150,40,35,25,50,O4,2,V01_block_9|V01_block_10|V01_block_13|V01_block_14,1.0,V01_block_37,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_086,G2,210,175,40,35,25,50,O4,2,V01_block_9|V01_block_10|V01_block_13|V01_block_14,1.0,V01_block_37,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_087,G2,245,150,40,35,25,50,O4,2,V01_block_9|V01_block_10|V01_block_13|V01_block_14,1.0,V01_block_37,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_088,G2,245,175,40,35,25,50,O4,2,V01_block_9|V01_block_10|V01_block_13|V01_block_14,1.0,V01_block_37,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_089,G2,280,150,40,35,25,50,O4,2,V01_block_10|V01_block_14,1.0,V01_block_38,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_090,G2,280,175,40,35,25,50,O4,2,V01_block_10|V01_block_14,1.0,V01_block_38,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_091,G2,315,150,40,35,25,50,O4,2,V01_block_10|V01_block_14,1.0,V01_block_38,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_092,G2,315,175,40,35,25,50,O4,2,V01_block_10|V01_block_14,1.0,V01_block_38,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_093,G2,350,150,40,35,25,50,O4,2,V01_block_10|V01_block_11|V01_block_14|V01_block_15,1.0,V01_block_39,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_094,G2,350,175,40,35,25,50,O4,2,V01_block_10|V01_block_11|V01_block_14|V01_block_15,1.0,V01_block_39,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_095,G2,385,150,40,35,25,50,O4,2,V01_block_10|V01_block_11|V01_block_14|V01_block_15,1.0,V01_block_39,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G2_096,G2,385,175,40,35,25,50,O4,2,V01_block_10|V01_block_11|V01_block_14|V01_block_15,1.0,V01_block_39,standard,8,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_001,G5,0,0,90,40,40,60,O1,3,V01_block_16|V01_block_17|V01_block_22|V01_block_23,1.0,V01_block_40,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_002,G5,0,40,90,40,40,60,O1,3,V01_block_16|V01_block_17|V01_block_22|V01_block_23,1.0,V01_block_40,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_003,G5,40,0,90,40,40,60,O1,3,V01_block_16|V01_block_17|V01_block_22|V01_block_23,1.0,V01_block_40,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_004,G5,40,40,90,40,40,60,O1,3,V01_block_16|V01_block_17|V01_block_22|V01_block_23,1.0,V01_block_40,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_005,G5,80,0,90,40,40,60,O1,3,V01_block_17|V01_block_18|V01_block_23|V01_block_24,1.0,V01_block_41,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_006,G5,80,40,90,40,40,60,O1,3,V01_block_17|V01_block_18|V01_block_23|V01_block_24,1.0,V01_block_41,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_007,G5,120,0,90,40,40,60,O1,3,V01_block_17|V01_block_18|V01_block_23|V01_block_24,1.0,V01_block_41,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_008,G5,120,40,90,40,40,60,O1,3,V01_block_17|V01_block_18|V01_block_23|V01_block_24,1.0,V01_block_41,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_009,G5,160,0,90,40,40,60,O1,3,V01_block_18|V01_block_19|V01_block_24|V01_block_25,1.0,V01_block_42,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_010,G5,160,40,90,40,40,60,O1,3,V01_block_18|V01_block_19|V01_block_24|V01_block_25,1.0,V01_block_42,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_011,G5,200,0,90,40,40,60,O1,3,V01_block_18|V01_block_19|V01_block_24|V01_block_25,1.0,V01_block_42,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_012,G5,200,40,90,40,40,60,O1,3,V01_block_18|V01_block_19|V01_block_24|V01_block_25,1.0,V01_block_42,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_013,G5,240,0,90,40,40,60,O1,3,V01_block_19|V01_block_20|V01_block_25|V01_block_26,1.0,V01_block_43,directed,18,vehicle_1_pattern_001,full
1,vehicle_1,车型1,V01_G5_014,G5,240,40,90,40,40,60,O1,3,V01_block_19|V01_block_20|V01_block_25|V01_block_26,1.0,V01_block_43,directed,18,vehicle_1_pattern_001,full
